Is Tax Withholding Account,Es una cuenta de retención de impuestos,
Is Template,Es Plantilla,
Is Transporter,Es transportador,
Is a Subscription,Es una Suscripción,
Is this Tax included in Basic Rate?,¿Está incluido este impuesto en el precio base?,
Issue,Incidencia,
Issue Analytics,Análisis de Incidencias,
Issue Credit Note,Emitir Nota de Crédito,
Issue Date,Fecha de emisión,
Issue Priority,Prioridad de emisión,
Issue Split From,Problema dividido desde,
Issue Summary,Resumen de Incidencias,
Issue Type,Tipo de Problema,
Issue a debit note with 0 qty against an existing Sales Invoice,Emitir una Nota de Débito con cantidad 0 contra una Factura de Venta existente,
Issued,Emitido,
Issued Items Against Work Order,Artículos Emitidos contra Orden de Trabajo,
Issues,Incidencias,
Issuing Date,Fecha de Emisión,
Item,Producto,
Item Alternative,Artículo Alternativo,
Item Attribute,Atributos del Producto,
Item Attribute Value,Atributos del Producto,
Item Attribute Values,Valor de los Atributos del Producto,
Item Balance (Simple),Balance del Artículo (Simple),
Item Barcode,Código de Barras del Producto,
Item Code,Código del Producto,
Item Customer Detail,Detalle del producto para el cliente,
Item Default,Artículo Predeterminado,
Item Defaults,Valores por Defecto del Artículo,
Item Description,Descripción del Producto,
Item Details,Detalles del artículo,
Item Group,Grupo de Productos,
Item Group Defaults,Valores predeterminados del grupo de artículos,
Item Group Name,Nombre del grupo de productos,
Item Group wise Discount,Descuento por grupo de artículos,
Item Groups,Grupos de productos,
Item Image (if not slideshow),Imagen del producto (si no son diapositivas),
Item Locations,Ubicaciones de artículos,
Item Manager,Administración de artículos,
Item Manufacturer,Fabricante del artículo,
Item Name,Nombre del árticulo,
Item Naming By,Ordenar productos por,
Item Price,Precio de Productos,
Item Price Settings,Configuración del precio del artículo,
Item Price Stock,Artículo Stock de Precios,
Item Prices,Precios de los productos,
Item Quality Inspection Parameter,Parámetro de Inspección de Calidad del producto,
Item Reference,Referencia del artículo,
Item Reorder,Reabastecer producto,
Item Serial No,Nº de Serie del producto,
Item Shortage Report,Reporte de productos con stock bajo,
Item Supplier,Proveedor del Producto,
Item Tax,Impuestos del Producto,
Item Tax Amount Included in Value,Artículo Cantidad de impuestos incluida en el valor,
Item Tax Rate,Tasa de impuesto del producto,
Item Tax Template,Plantilla de impuestos de artículos,
Item Tax Template Detail,Detalle de plantilla de impuesto de artículo,
Item To Manufacture,Producto para Manufactura,
Item UOM,Unidad de medida (UdM) del producto,
Item Variant,Variante del Producto,
Item Variant Attribute,Atributo de Variante de Producto,
Item Variant Details,Detalles de la Variante del Artículo,
Item Variant Settings,Configuraciones de Variante de Artículo,
Item Website Specification,Especificación del producto en la WEB,
Item Weight Details,Detalles del Peso del Artículo,
Item Wise Tax Detail,Detalle de Impuestos,
Item and Warehouse,Producto y Almacén,
Item and Warranty Details,Producto y detalles de garantía,
Item operation,Operación del artículo,
Item to be manufactured or repacked,Producto a manufacturar o re-empacar,
Item-wise Price List Rate,Detalle del listado de precios,
Item-wise Purchase History,Historial de Compras,
Item-wise Purchase Register,Detalle de compras,
Item-wise Sales History,Detalle de las Ventas,
Item-wise Sales Register,Detalle de Ventas,
Items,Productos,
Items To Be Requested,Solicitud de Productos,
Items to Be Repost,Artículos a reenviar,
Items under this warehouse will be suggested,Se sugerirán artículos debajo de este almacén,
Itemwise Discount,Descuento de Producto,
Itemwise Recommended Reorder Level,Nivel recomendado de reabastecimiento de producto,
Job Applicant,Solicitante de empleo,
Job Capacity,Capacidad de Trabajo,
Job Card,Tarjeta de trabajo,
Job Card Item,Artículo de Tarjeta de Trabajo,
Job Card Operation,Ficha de trabajo Operación,
Job Card Scheduled Time,Ficha de trabajo Hora programada,
Job Card Scrap Item,Ficha de trabajo Artículo de desecho,
Job Card Summary,Resumen de la tarjeta de trabajo,
Job Card Time Log,Registro de tiempo de tarjeta de trabajo,
Job Card and Capacity Planning,Tarjeta de trabajo y planificación de capacidad,
Job Cards,Tarjetas de Trabajo,
Job Started,Trabajo comenzó,
Job Title,Título del trabajo,
Job Worker,Trabajador,
Job Worker Address,Dirección del trabajador,
Job Worker Address Details,Datos de la dirección del trabajador,
Job Worker Contact,Contacto del trabajador,
Job Worker Delivery Note,Albarán del trabajador,
Job Worker Name,Nombre del trabajador,
Job Worker Warehouse,Trabajador de almacén,
Joining,Uniéndose,
Journal Entry,Asiento contable,
Journal Entry Account,Cuenta de asiento contable,
Journal Entry Template,Plantilla de entrada de diario,
Journal Entry Template Account,Cuenta de plantilla de asiento de diario,
Journal Entry Type,Tipo de entrada de diario,
Journal Entry for Scrap,Entrada de diario para desguace,
Journals,Diarios,
"Keep Track of Sales Campaigns. Keep track of Leads, Quotations, Sales Order etc from Campaigns to gauge Return on Investment. ","Lleve un registro de las campañas de venta. Lleve un registro de conductores, Citas, pedidos de venta, etc de Campañas para medir retorno de la inversión.",
Key,Clave,
Keyboard Shortcuts,Atajos de teclado,
Label,Etiqueta,
Landed Cost Help,Ayuda para costos de destino estimados,
Landed Cost Item,Costos de destino estimados,
Landed Cost Purchase Receipt,Recibo sobre costos de destino estimados,
Landed Cost Taxes and Charges,"Impuestos, cargos y costos de destino estimados",
Landed Cost Voucher,Comprobante de costos de destino estimados,
Landed Cost Voucher Amount,Monto de costos de destino estimados,
Landscape,Paisaje,
Language,Idioma,
Lapsed,Transcurrido,
Last Carbon Check,Último control de Carbono,
Last Completion Date,Última Fecha de Finalización,
Last Integration Date,Última fecha de integración,
Last Name,Apellido,
Last Purchase Rate,Tasa de cambio de última compra,
Latitude,Latitud,
Lead,Iniciativa,
Lead Details,Detalle de Iniciativas,
Lead Name,Nombre de la iniciativa,
Lead Owner,Propietario de la iniciativa,
Lead Owner Efficiency,Eficiencia del Propietario de la Iniciativa,
Lead Source,Fuente de de la Iniciativa,
Lead Time,Tiempo de espera,
Lead Time Date,Hora de la Iniciativa,
Lead Time in days,Plazo de ejecución en días,
Lead Type,Tipo de iniciativa,
Leads,Clientes potenciales,
"Learn about <a href=""https://docs.erpnext.com/docs/v13/user/manual/en/accounts/articles/common_party_accounting#:~:text=Common%20Party%20Accounting%20in%20ERPNext,Invoice%20against%20a%20primary%20Supplier."">Common Party</a>","Conozca más sobre <a href=""https://docs.erpnext.com/docs/v13/user/manual/en/accounts/articles/common_party_accounting#:~:text=Common%20Party%20Accounting%20in%20ERPNext,Invoice%20against%20a%20primary%20Supplier."">Partes comúnes</a>",
Leave Approver,Supervisor de ausencias,
Leave Block List,Dejar lista de bloqueo,
Leave Encashed?,Vacaciones pagadas?,
"Leave blank for home.
This is relative to site URL, for example ""about"" will redirect to ""https://yoursitename.com/about""","Déjelo en blanco para la página de inicio.
Esto es relativo a la URL del sitio, por ejemplo ""acerca de"" redirigirá a ""https://yoursitename.com/about""",
Leave blank if the Supplier is blocked indefinitely,Déjelo en blanco si el Proveedor está bloqueado indefinidamente,
Leave blank to use the standard Delivery Note format,Deje en blanco para usar el formato estándar de Nota de entrega,
Ledger Health,Estado del libro mayor,
Ledger Health Monitor,Monitor de estado del libro mayor,
Ledger Health Monitor Company,Monitor de estado del libro mayor Empresa,
Ledger Merge,Fusión de libro mayor,
Ledger Merge Accounts,Cuentas de fusión de libro mayor,
Left,Inactivo/Fuera,
Left Child,Secundario izquierdo,
Left Index,Índice izquierdo,
Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,Entidad Legal / Subsidiario con un Catalogo de Cuentas separado que pertenece a la Organización.,
Length (cm),Longitud (cm),
Letter Head,Membrete,
Letter or Email Body Text,Texto del cuerpo de la carta o correo electrónico,
Letter or Email Closing Text,Texto de cierre de carta o correo electrónico,
Level,Nivel,
Level (BOM),Nivel (lista de materiales),
Lft,Lft,
Liability,Obligaciones,
License Details,Detalles de Licencia,
License Number,Número de Licencia,
License Plate,Matrículas,
Likes,Me Gustas,
Limit timeslot for Stock Reposting,Limitar el tiempo disponible para la reubicación de existencias,
Limited to 12 characters,Limitado a 12 caracteres,
Limits don't apply on,Los límites no se aplican en,
Line spacing for amount in words,interlineado de la suma en palabras,
Link,Enlace,
Link Options,Opciones de Enlace,
Link existing Quality Procedure.,Enlace Procedimiento de calidad existente.,
Linked Documents,Documentos vinculados,
Linked Invoices,Facturas Vinculadas,
Links,Enlaces,
List items that form the package.,Lista de tareas que forman el paquete .,
Load All Criteria,Cargar todos los criterios,
Loan,Préstamo,
Loan End Date,Fecha de finalización del préstamo,
Loan Period (Days),Periodo de préstamo (días),
Loan Start Date,Fecha de inicio del préstamo,
Location,Ubicación,
Location Details,Detalles de Ubicación,
Location Name,Nombre del Lugar,
Locked,Bloqueado,
Log Entries,Entradas de registro,
Log out,Cerrar sesión,
Log the selling and buying rate of an Item,Registra la tasa de venta y compra de un artículo,
Logo,Logo,
Longitude,Longitud,
Lost,Perdido,
Lost Opportunity,Oportunidad perdida,
Lost Quotation,Presupuesto perdido,
Lost Quotations,Cotizaciones perdidas,
Lost Reason,Razón de la pérdida,
Lost Reason Detail,Detalle de razón perdida,
Lost Reasons,Razones perdidas,
Low,Bajo,
Lower Deduction Certificate,Certificado de deducción más baja,
Loyalty Amount,Cantidad de lealtad,
Loyalty Point Entry,Punto de fidelidad,
Loyalty Point Entry Redemption,Redención de entrada al punto de lealtad,
Loyalty Points,Puntos de lealtad,
Loyalty Points Redemption,Redención de Puntos de Lealtad,
Loyalty Program,Programa de fidelidad,
Loyalty Program Collection,Colección del Programa de Lealtad,
Loyalty Program Help,Ayuda del programa de lealtad,
Loyalty Program Name,Nombre del programa de lealtad,
Loyalty Program Tier,Nivel de programa de lealtad,
Loyalty Program Type,Tipo de programa de lealtad,
MAT-DN-.YYYY.-,MAT-DN-.YYYY.-,
MAT-DN-RET-.YYYY.-,MAT-DN-RET-.YYYY.-,
MAT-DT-.YYYY.-,MAT-DT-.YYYY.-,
MAT-INS-.YYYY.-,MAT-INS-.YYYY.-,
MAT-LCV-.YYYY.-,MAT-LCV-.YYYY.-,
MAT-MR-.YYYY.-,MAT-MR-.YYYY.-,
MAT-MSH-.YYYY.-,MAT-MSH-.YYYY.-,
MAT-MVS-.YYYY.-,MAT-MVS-.YYYY.-,
MAT-PAC-.YYYY.-,MAT-PAC-.YYYY.-,
MAT-PR-RET-.YYYY.-,MAT-PR-RET-.YYYY.-,
MAT-PRE-.YYYY.-,MAT-PRE-.YYYY.-,
MAT-QA-.YYYY.-,MAT-QA-.YYYY.-,
MAT-RECO-.YYYY.-,MAT-RECO-.YYYY.-,
MAT-STE-.YYYY.-,MAT-STE-.YYYY.-,
MFG-BLR-.YYYY.-,MFG-BLR-.YYYY.-,
MFG-PP-.YYYY.-,MFG-PP-.YYYY.-,
MFG-WO-.YYYY.-,MFG-WO-.YYYY.-,
Machine malfunction,Mal funcionamiento de la máquina,
Machine operator errors,Errores del operador de la máquina,
Main Cost Center,Centro de Costo principal,
Maintain Same Rate Throughout Sales Cycle,Mantener mismo precio durante todo el ciclo de ventas,
Maintain Same Rate Throughout the Purchase Cycle,Mantenga la misma tasa durante todo el ciclo de compra,
Maintain Stock,Mantener Stock,
Maintenance,Mantenimiento,
Maintenance Date,Fecha de Mantenimiento,
Maintenance Details,Detalles de mantenimiento,
Maintenance Manager,Gerente de Mantenimiento,
Maintenance Manager Name,Nombre del Administrador de Mantenimiento,
Maintenance Required,Requiere Mantenimiento,
Maintenance Role,Rol de Mantenimiento,
Maintenance Schedule,Calendario de Mantenimiento,
Maintenance Schedule Detail,Detalles del calendario de mantenimiento,
Maintenance Schedule Item,Programa de mantenimiento de artículos,
Maintenance Schedules,Programas de Mantenimiento,
Maintenance Status,Estado del Mantenimiento,
Maintenance Task,Tarea de Mantenimiento,
Maintenance Tasks,Tareas de Mantenimiento,
Maintenance Team,Equipo de Mantenimiento,
Maintenance Team Member,Miembro del Equipo de Mantenimiento,
Maintenance Team Members,Miembros del Equipo de Mantenimiento,
Maintenance Team Name,Nombre del Equipo de Mantenimiento,
Maintenance Time,Tiempo del Mantenimiento,
Maintenance Type,Tipo de Mantenimiento,
Maintenance User,Mantenimiento por usuario,
Maintenance Visit,Visita de mantenimiento,
Maintenance Visit Purpose,Propósito de Visita de Mantenimiento,
Major/Optional Subjects,Principales / Asignaturas Optativas,
Make,Crear,
Make Depreciation Entry,Hacer la Entrada de Depreciación,
Make Difference Entry,Crear una entrada con una diferencia,
Make Payment via Journal Entry,Hace el pago vía entrada de diario,
Make Sales Invoice,Crear Factura de Venta,
Make Serial No / Batch from Work Order,Crear número de serie/lote a partir de la orden de trabajo,
Manage cost of operations,Administrar costo de las operaciones,
Mandatory,Obligatorio,
Mandatory Depends On,Obligatorio depende de,
Mandatory For Balance Sheet,Obligatorio para el balance general,
Mandatory For Profit and Loss Account,Obligatorio para la cuenta de pérdidas y ganancias,
Mandatory Section,Sección obligatoria,
Manual,Manual,
Manual Inspection,Inspección Manual,
Manufacture,Manufacturar,
Manufacture against Material Request,Fabricación contra Pedido de Material,
Manufactured Qty,Cantidad Producida,
Manufacturer,Fabricante,
Manufacturer Part Number,Número de componente del fabricante,
Manufacturers used in Items,Fabricantes utilizados en artículos,
Manufacturing,Manufactura,
Manufacturing Date,Fecha de Fabricación,
Manufacturing Manager,Gerente de Producción,
Manufacturing Section,Sección de fabricación,
Manufacturing Settings,Ajustes de Producción,
Manufacturing Type,Tipo de fabricación,
Manufacturing User,Usuario de Producción,
Margin,Margen,
Margin Money,Dinero de Margen,
Margin Rate or Amount,Tasa de margen o Monto,
Margin Type,Tipo de Margen,
Marital Status,Estado Civil,
Market Segment,Sector de Mercado,
Married,Casado,
Mask,Máscara,
Material Consumption for Manufacture,Consumo de Material para Fabricación,
Material Issue,Expedición de Material,
Material Receipt,Recepción de Materiales,
Material Request,Solicitud de Materiales,
Material Request Date,Fecha de Solicitud de materiales,
Material Request Detail,Detalle de Solicitud de Material,
Material Request Item,Requisición de Materiales del Producto,
Material Request Plan Item,Artículo de Plan de Solicitud de Material,
Material Request Planning,Planificación de Solicitud de Material,
Material Request Type,Tipo de Requisición,
Material Request used to make this Stock Entry,Solicitud de materiales usados para crear esta entrada del inventario,
Material Requested,Material Solicitado,
Material Requests,Solicitudes de Material,
Material Requests for which Supplier Quotations are not created,Solicitudes de Material para los que no hay Presupuestos de Proveedor creados,
Material Transfer,Transferencia de material,
Material Transfer for Manufacture,Trasferencia de Material para Producción,
Material Transferred,Material transferido,
Material Transferred for Manufacture,Material Transferido para Manufacturar,
Material Transferred for Manufacturing,Material Transferido para la Producción,
Material Transferred for Subcontract,Material Transferido para Subcontrato,
Materials Required (Exploded),Materiales Necesarios (Despiece),
Max Amount,Cantidad Máxima,
Max Amt,Max Amt,
Max Discount (%),Descuento máximo (%),
Max Grade,Grado máximo,
Max Qty,Cantidad Máxima,
Max Qty (As Per Stock UOM),Cantidad máxima (según unidad de medida en existencia),
Max Sample Quantity,Cantidad de Muestra Máxima,
Max Score,Puntuación Máxima,
Maximum Invoice Amount,Importe Máximo de Factura,
Maximum Net Rate,Tasa Neta Máxima,
Maximum Payment Amount,Importe máximo del pago,
Maximum Use,Uso maximo,
Maximum Value,Valor Máximo,
Maximum sample quantity that can be retained,Cantidad máxima de muestra que se puede retener,
Medium,Medio,
Mention if non-standard Receivable account,Indique si no es Cuenta por Cobrar estándar,
Mention if non-standard payable account,Mencionar si la cuenta no  es cuenta estándar a pagar,
Mention if non-standard receivable account applicable,Indique si una cuenta por cobrar no estándar es  aplicable,
Merge Invoices Based On,Fusionar facturas en función de,
Merge Similar Account Heads,Fusionar cuentas similares,
Merged,Combinado,
Message,Mensaje,
Message Examples,Ejemplos de Mensaje,
Message for Supplier,Mensaje para los Proveedores,
Message to show,Mensaje a mostrar,
Message will be sent to the users to get their status on the Project,Se enviará un mensaje a los usuarios para conocer su estado en el Proyecto.,
Messages greater than 160 characters will be split into multiple messages,Los mensajes con más de 160 caracteres se dividirá en varios envios,
Middle Name,Segundo Nombre,
Min Amount,Cantidad mínima,
Min Amt,Min Amt,
Min Grade,Grado mínimo,
Min Order Qty,Cantidad mínima de Pedido,
Min Qty,Cantidad mínima,
Min Qty (As Per Stock UOM),Cant. mín. (según UdM en almacén),
Minimum Invoice Amount,Monto Mínimo de Factura,
Minimum Net Rate,Tasa Neta Mínima,
Minimum Order Qty,Cantidad mínima de la orden,
Minimum Order Quantity,Cantidad Mínima de Pedido,
Minimum Payment Amount,Importe mínimo de pago,
Minimum Total Spent,Gasto Total Mínimo,
Minimum Value,Valor mínimo,
Minimum quantity should be as per Stock UOM,La cantidad mínima debe ser según Stock UOM,
Minute,Minuto,
Minutes,Minutos,
Mixed Conditions,Condiciones mixtas,
Mobile,Móvil,
Mobile No,Nº Móvil,
Mode of Payment,Modo de pago,
Mode of Payment Account,Modo de pago a cuenta,
Model,Modelo,
Modes of Payment,Modos de Pago,
Monday,Lunes,
Monitor Progress,Monitorear el Progreso,
Monitor for Last 'X' days,"Monitorización de los últimos ""X"" días",
Monitoring Frequency,Frecuencia de monitoreo,
Month,Mes,
Month(s) after the end of the invoice month,Mes(es) después del final del mes de la factura,
Monthly,Mensual,
Monthly Distribution,Distribución mensual,
Monthly Distribution Percentage,Distribución mensual porcentual,
Monthly Distribution Percentages,Porcentajes de distribución mensuales,
Monthly Rate,Tasa mensual,
Monthly Sales Target,Objetivo Mensual de Ventas,
Months,Meses,
More Info,Más información,
More Information,Más información,
Moving Average,Precio medio variable,
Multi Currency,Multi moneda,
Multiple Tier Program,Programa de niveles múltiples,
Must be Whole Number,Debe ser un número entero,
Must be a publicly accessible Google Sheets URL and adding Bank Account column is necessary for importing via Google Sheets,Debe ser una URL de Hojas de cálculo de Google de acceso público y es necesario agregar la columna Cuenta bancaria para importar a través de Hojas de cálculo de Google.,
Mute Email,Email Silenciado,
My Profile,Mi Perfil,
My Settings,Mis ajustes,
N/A,N/A,
Name,Nombre,
Name and Employee ID,Nombre y ID de empleado,
Name of Beneficiary,Nombre del Beneficiario,
Name of the Monthly Distribution,Defina el nombre de la distribución mensual,
Named Place,Lugar nombrado,
Naming Series,Secuencias e identificadores,
Naming Series Prefix,Nombrar el Prefijo de la Serie,
Naming Series and Price Defaults,Series de Nombres y Precios por Defecto,
Natural Gas,Gas natural,
Net Amount,Importe Neto,
Net Amount (Company Currency),Importe neto (Divisa de la empresa),
Net Hour Rate,Tasa neta por hora,
Net Rate,Precio neto,
Net Rate (Company Currency),Tasa neta (Divisa por defecto),
Net Total,Total neto,
Net Total (Company Currency),Total neto (Divisa por defecto),
Net Weight,Peso neto,
Net Weight UOM,Unidad de medida para el peso neto,
New Asset Value,Nuevo Valor de Activo,
New BOM,Nueva Solicitud de Materiales,
New Balance In Account Currency,Nuevo saldo en la moneda de la cuenta,
New Balance In Base Currency,Nuevo Saldo en Moneda Base,
New Exchange Rate,Nueva Tasa de Cambio,
New Expenses,Los nuevos gastos,
New Income,Nuevo Ingreso,
New Purchase Invoice,Nueva factura de compra,
New Purchase Orders,Nueva órdén de compra,
New Quotations,Nuevas Cotizaciones,
New Sales Invoice,Nueva factura de venta,
New Sales Orders,Nueva orden de venta (OV),
New Workplace,Nuevo lugar de trabajo,
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,Las nuevas facturas se generarán según el cronograma incluso si las facturas actuales están impagas o vencidas,
Next Depreciation Date,Siguiente Fecha de Depreciación,
Next Due Date,Fecha de Vencimiento Siguiente,
Next email will be sent on:,El siguiente correo electrónico será enviado el:,
No,No,
No Answer,Sin respuesta,
No of Docs,Nº de documentos,
No of Employees,Núm. de Empleados,
No of Months (Expense),Nº de meses (gastos),
No of Months (Revenue),Nº de meses (Ingresos),
No of Requested SMS,Número de SMS solicitados,
No of Sent SMS,Número de SMS enviados,
No of Shares,Nro de Acciones,
No of Visits,Número de visitas,
No stock transactions can be created or modified before this date.,No se podrán crear ni modificar transacciones de stock antes de esta fecha.,
No. of Employees,Núm. de Empleados,
Non Conformance,No conformidad,
None,Ninguna,
Not Applicable,No aplicable,
Not Billed,No facturado,
Not Delivered,No entregado,
Not Started,No iniciado,
Note,Nota,
Note: Email will not be sent to disabled users,Nota: El correo electrónico no se enviará a los usuarios deshabilitados,
Notes,Notas,
Notes HTML,Notas HTML,
Notice (days),Aviso (días),
Notify Employee,Notificar al Empleado,
Notify Other,Notificar Otro,
Notify Reposting Error to Role,Notificar error de reenvío al rol,
Notify Supplier,Notificar al Proveedor,
Notify Via Email,Notificar por correo electrónico,
Notify by Email on Creation of Automatic Material Request,Notificar por correo electrónico sobre la creación de una solicitud de material automática,
Notify customer and agent via email on the day of the appointment.,Notifique al cliente y al agente por correo electrónico el día de la cita.,
Number of Columns,Número de columnas,
Number of Concurrent Appointments,Número de citas concurrentes,
Number of Days,Número de días,
Number of columns for this section. 3 cards will be shown per row if you select 3 columns.,Número de columnas para esta sección. Se mostrarán 3 cartas por fila si selecciona 3 columnas.,
Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,Número de días posteriores a la fecha de la factura antes de cancelar la suscripción o marcar la suscripción como no pagada,
Number of days appointments can be booked in advance,Número de días que las citas se pueden reservar por adelantado,
Number of days that the subscriber has to pay invoices generated by this subscription,Número de días que el suscriptor debe pagar las facturas generadas por esta suscripción,
"Number of intervals for the interval field e.g if Interval is 'Days' and Billing Interval Count is 3, invoices will be generated every 3 days","Número de intervalos para el campo de intervalo, por ejemplo, si el intervalo es &#39;Días&#39; y el recuento del intervalo de facturación es 3, las facturas se generarán cada 3 días",
Numeric,Numérico,
Numeric Inspection,Inspección numérica,
Numeric Values,Valores Numéricos,
O+,O +,
O-,O-,
Objective,Objetivo,
Objectives,Objetivos,
Odometer Value (Last),Valor del cuentakilómetros (Última),
Off,Apagado,
Offer Date,Fecha de oferta,
Offsetting Account,Cuenta de compensación,
Old Parent,Antiguo Padre,
On Hold,En espera,
On Hold Since,En espera desde,
On Item Quantity,En Cantidad de Item,
On Net Total,Sobre el total neto,
On Paid Amount,Sobre el importe pagado,
On Previous Row Amount,Sobre la línea anterior,
On Previous Row Total,Sobre la línea anterior al total,
On enabling this cancellation entries will be posted on the actual cancellation date and reports will consider cancelled entries as well,Al habilitar esta cancelación las entradas se contabilizarán en la fecha real de cancelación y los informes también tendrán en cuenta las entradas canceladas,
"On submission of the stock transaction, system will auto create the Serial and Batch Bundle based on the Serial No / Batch fields.","En la validación la transacción de existencias, el sistema creará automáticamente el lote de series y lotes basándose en los campos Número de serie / Lote.",
On-machine press checks,Controles de prensa en máquina,
"Once set, this invoice will be on hold till the set date","Una vez configurado, esta factura estará en espera hasta la fecha establecida",
Only 'Payment Entries' made against this advance account are supported.,Sólo se admiten 'Entradas de pago' realizadas contra esta cuenta de anticipo.,
Only Deduct Tax On Excess Amount ,Deducir impuestos solo sobre el importe excedente,
Only Include Allocated Payments,Incluir sólo los pagos asignados,
Only leaf nodes are allowed in transaction,Sólo las sub-cuentas son permitidas en una transacción,
Only show Customer of these Customer Groups,Sólo mostrar clientes del siguiente grupo de clientes,
Only show Items from these Item Groups,Sólo mostrar productos del siguiente grupo de artículos,
"Only values between [0,1) are allowed. Like {0.00, 0.04, 0.09, ...}
Ex: If allowance is set at 0.07, accounts that have balance of 0.07 in either of the currencies will be considered as zero balance account","Solo se permiten valores entre [0,1). Como {0,00, 0,04, 0,09, ...}
Ejemplo: si la asignación se establece en 0,07, las cuentas que tengan un saldo de 0,07 en cualquiera de las monedas se considerarán cuentas con saldo cero.",
Open,Abrir/Abierto,
Open Activities HTML,Abrir actividades HTML,
Open Issues,Problemas abiertos,
Open Notifications,Abrir notificaciones,
Open Projects,Proyectos abiertos,
Open Quotations,Cotizaciones Abiertas,
Open To Do,Abierto para hacer,
Open Work Orders,Abrir Órdenes de Trabajo,
Opening Accumulated Depreciation,Apertura de la depreciación acumulada,
Opening Amount,Importe de apertura,
Opening Balance Details,Detalles del saldo inicial,
Opening Date,Fecha de apertura,
Opening Entry,Asiento de apertura,
Opening Invoice Creation Tool,Herramienta de Apertura de Creación de Facturas,
Opening Invoice Creation Tool Item,Apertura de Elemento de Herramienta de Creación de Factura,
Opening Number of Booked Depreciations,Número de apertura de depreciaciones registradas,
Opening Stock,Stock de apertura,
Opening Time,Hora de Apertura,
Operating Cost,Costo de Operación,
Operating Cost (Company Currency),Costo de funcionamiento (Divisa de la Compañia),
Operating Cost Per BOM Quantity,Coste operativo por cantidad de la lista de materiales,
Operating Cost(Company Currency),Costo de funcionamiento (Divisa de la Compañia),
Operating Costs,Costos operativos,
Operation,Operación,
Operation Cost,Costo de operación,
Operation Description,Descripción de la operación,
Operation ID,ID de operación,
Operation Row Number,Número de fila de operación,
Operation Time,Tiempo de Operación,
Operation completed for how many finished goods?,¿Operación completada para cuántos productos terminados?,
Operation time does not depend on quantity to produce,El tiempo de operación no depende de la cantidad a producir,
Operations,Operaciones,
Operator,Operador,
Opportunities,Oportunidades,
Opportunity,Oportunidad,
Opportunity Amount,Monto de Oportunidad,
Opportunity Amount (Company Currency),Valor de la oportunidad (moneda de la empresa),
Opportunity Date,Fecha de oportunidad,
Opportunity From,Oportunidad desde,
Opportunity Item,Oportunidad Artículo,
Opportunity Lost Reason,Oportunidad Razón perdida,
Opportunity Lost Reason Detail,Detalle de motivo de pérdida de oportunidad,
Opportunity Owner,Propietario de oportunidad,
Opportunity Summary by Sales Stage,Resumen de oportunidades por etapa de venta,
Opportunity Type,Tipo de oportunidad,
Opportunity Value,Valor de oportunidad,
Optimize Route,Optimizar Ruta,
Options,Opciones,
Orange,Naranja,
Order Confirmation Date,Fecha de Confirmación del Pedido,
Order Confirmation No,Confirmación de Pedido Nro,
Order Information,Información del Pedido,
Order Status,Estado del Pedido,
Order Type,Tipo de orden,
"Order in which sections should appear. 0 is first, 1 is second and so on.","Orden en el que deben aparecer las secciones. 0 es primero, 1 es segundo y así sucesivamente.",
Ordered,Ordenado/a,
Ordered Qty,Cantidad ordenada,
Ordered Quantity,Cantidad ordenada,
Organization,Organización,
Organization Name,Nombre de la Organización,
Orientation,Orientación,
Original Item,Artículo Original,
Other,Otro,
Other Details,Otros detalles,
Other Info,Información adicional,
Other Settings,Otros ajustes,
Out of AMC,Fuera de CMA (Contrato de mantenimiento anual),
Out of Order,Fuera de servicio,
Out of Warranty,Fuera de garantía,
Outgoing,Saliente,
Outgoing Rate,Tasa saliente,
Outstanding,Excepcional,
Outstanding Amount,Monto pendiente,
Outward,Exterior,
Over Billing Allowance (%),Sobre la asignación de facturación (%),
Over Delivery/Receipt Allowance (%),Sobre entrega / recibo de recibo (%),
Over Picking Allowance,Tolerancia por exceso de recogida,
Over Transfer Allowance,Exceso de asignación por transferencia,
Over Transfer Allowance (%),Sobre asignación de transferencia (%),
Overdue,Atrasado,
Overdue Days,Días atrasados,
Overdue Payment,Pago vencido,
Overdue Payments,Pagos vencidos,
Overdue and Discounted,Atrasado y con descuento,
Overproduction Percentage For Sales Order,Porcentaje de Sobreproducción para Orden de Venta,
Overproduction Percentage For Work Order,Porcentaje de Sobreproducción para Orden de Trabajo,
Overproduction for Sales and Work Order,Sobreproducción para ventas y órdenes de trabajo,
Overview,Visión general,
Owned,Propiedad,
PAN No,PAN No,
PDF Name,Nombre del PDF,
PIN,PIN,
PMO-,PMO-,
PO Supplied Item,Artículo suministrado por pedido,
PO-JOB.#####,PO-JOB. #####,
POS,Punto de venta POS,
POS Closing Entry,Entrada de cierre de POS,
POS Closing Entry Detail,Detalle de entrada de cierre de POS,
POS Closing Entry Taxes,Impuestos de entrada al cierre de POS,
POS Customer Group,POS Grupo de Clientes,
POS Field,Campo POS,
POS Invoice,Factura POS,
POS Invoice Item,Artículo de factura POS,
POS Invoice Merge Log,Registro de combinación de facturas de POS,
POS Invoice Reference,Referencia de factura de punto de venta,
POS Invoices,Facturas POS,
POS Item Group,POS Grupo de artículos,
POS Opening Entry,Entrada de apertura POS,
